sampleName	read1Path	read2Path	sampleType
223T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/223T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/223T_r2.fq.gz	Tumor
224T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/224T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/224T_r2.fq.gz	Tumor
225T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/225T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/225T_r2.fq.gz	Tumor
226T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/226T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/226T_r2.fq.gz	Tumor
227T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/227T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/227T_r2.fq.gz	Tumor
228T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/228T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/228T_r2.fq.gz	Tumor
229T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/229T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/229T_r2.fq.gz	Tumor
22T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/22T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/22T_r2.fq.gz	Tumor
230T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/230T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/230T_r2.fq.gz	Tumor
231T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/231T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/231T_r2.fq.gz	Tumor
232T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/232T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/232T_r2.fq.gz	Tumor
233T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/233T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/233T_r2.fq.gz	Tumor
234T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/234T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/234T_r2.fq.gz	Tumor
235T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/235T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/235T_r2.fq.gz	Tumor
236T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/236T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/236T_r2.fq.gz	Tumor
237T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/237T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/237T_r2.fq.gz	Tumor
238T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/238T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/238T_r2.fq.gz	Tumor
239T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/239T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/239T_r2.fq.gz	Tumor
23T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/23T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/23T_r2.fq.gz	Tumor
240T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/240T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/240T_r2.fq.gz	Tumor
241T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/241T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/241T_r2.fq.gz	Tumor
242T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/242T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/242T_r2.fq.gz	Tumor
243T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/243T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/243T_r2.fq.gz	Tumor
244T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/244T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/244T_r2.fq.gz	Tumor
245T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/245T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/245T_r2.fq.gz	Tumor
246T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/246T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/246T_r2.fq.gz	Tumor
247T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/247T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/247T_r2.fq.gz	Tumor
248T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/248T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/248T_r2.fq.gz	Tumor
249T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/249T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/249T_r2.fq.gz	Tumor
24T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/24T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/24T_r2.fq.gz	Tumor
250T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/250T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/250T_r2.fq.gz	Tumor
251T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/251T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/251T_r2.fq.gz	Tumor
252T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/252T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/252T_r2.fq.gz	Tumor
253T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/253T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/253T_r2.fq.gz	Tumor
254T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/254T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/254T_r2.fq.gz	Tumor
255T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/255T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/255T_r2.fq.gz	Tumor
256T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/256T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/256T_r2.fq.gz	Tumor
257T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/257T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/257T_r2.fq.gz	Tumor
258T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/258T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/258T_r2.fq.gz	Tumor
259T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/259T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/259T_r2.fq.gz	Tumor
25T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/25T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/25T_r2.fq.gz	Tumor
260T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/260T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/260T_r2.fq.gz	Tumor
261T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/261T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/261T_r2.fq.gz	Tumor
262T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/262T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/262T_r2.fq.gz	Tumor
263T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/263T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/263T_r2.fq.gz	Tumor
264T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/264T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/264T_r2.fq.gz	Tumor
265T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/265T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/265T_r2.fq.gz	Tumor
266T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/266T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/266T_r2.fq.gz	Tumor
267T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/267T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/267T_r2.fq.gz	Tumor
268T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/268T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/268T_r2.fq.gz	Tumor
269T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/269T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/269T_r2.fq.gz	Tumor
26T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/26T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/26T_r2.fq.gz	Tumor
270T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/270T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/270T_r2.fq.gz	Tumor
271T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/271T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/271T_r2.fq.gz	Tumor
272T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/272T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/272T_r2.fq.gz	Tumor
273T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/273T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/273T_r2.fq.gz	Tumor
274T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/274T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/274T_r2.fq.gz	Tumor
275T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/275T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/275T_r2.fq.gz	Tumor
276T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/276T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/276T_r2.fq.gz	Tumor
277T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/277T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/277T_r2.fq.gz	Tumor
278T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/278T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/278T_r2.fq.gz	Tumor
279T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/279T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/279T_r2.fq.gz	Tumor
27T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/27T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/27T_r2.fq.gz	Tumor
280T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/280T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/280T_r2.fq.gz	Tumor
281T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/281T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/281T_r2.fq.gz	Tumor
282T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/282T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/282T_r2.fq.gz	Tumor
283T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/283T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/283T_r2.fq.gz	Tumor
284T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/284T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/284T_r2.fq.gz	Tumor
285T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/285T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/285T_r2.fq.gz	Tumor
286T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/286T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/286T_r2.fq.gz	Tumor
287T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/287T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/287T_r2.fq.gz	Tumor
288T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/288T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/288T_r2.fq.gz	Tumor
289T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/289T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/289T_r2.fq.gz	Tumor
28T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/28T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/28T_r2.fq.gz	Tumor
290T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/290T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/290T_r2.fq.gz	Tumor
291T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/291T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/291T_r2.fq.gz	Tumor
292T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/292T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/292T_r2.fq.gz	Tumor
293T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/293T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/293T_r2.fq.gz	Tumor
294T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/294T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/294T_r2.fq.gz	Tumor
295T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/295T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/295T_r2.fq.gz	Tumor
296T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/296T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/296T_r2.fq.gz	Tumor
297T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/297T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/297T_r2.fq.gz	Tumor
298T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/298T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/298T_r2.fq.gz	Tumor
299T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/299T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/299T_r2.fq.gz	Tumor
29T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/29T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/29T_r2.fq.gz	Tumor
2T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/2T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/2T_r2.fq.gz	Tumor
300T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/300T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/300T_r2.fq.gz	Tumor
301T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/301T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/301T_r2.fq.gz	Tumor
302T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/302T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/302T_r2.fq.gz	Tumor
303T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/303T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/303T_r2.fq.gz	Tumor
304T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/304T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/304T_r2.fq.gz	Tumor
305T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/305T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/305T_r2.fq.gz	Tumor
306T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/306T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/306T_r2.fq.gz	Tumor
307T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/307T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/307T_r2.fq.gz	Tumor
308T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/308T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/308T_r2.fq.gz	Tumor
309T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/309T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/309T_r2.fq.gz	Tumor
30T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/30T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/30T_r2.fq.gz	Tumor
310T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/310T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/310T_r2.fq.gz	Tumor
311T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/311T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/311T_r2.fq.gz	Tumor
312T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/312T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/312T_r2.fq.gz	Tumor
313T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/313T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/313T_r2.fq.gz	Tumor
314T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/314T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/314T_r2.fq.gz	Tumor
315T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/315T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/315T_r2.fq.gz	Tumor
316T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/316T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/316T_r2.fq.gz	Tumor
317T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/317T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/317T_r2.fq.gz	Tumor
318T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/318T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/318T_r2.fq.gz	Tumor
319T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/319T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/319T_r2.fq.gz	Tumor
31T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/31T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/31T_r2.fq.gz	Tumor
320T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/320T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/320T_r2.fq.gz	Tumor
321T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/321T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/321T_r2.fq.gz	Tumor
322T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/322T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/322T_r2.fq.gz	Tumor
323T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/323T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/323T_r2.fq.gz	Tumor
324T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/324T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/324T_r2.fq.gz	Tumor
325T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/325T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/325T_r2.fq.gz	Tumor
326T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/326T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/326T_r2.fq.gz	Tumor
327T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/327T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/327T_r2.fq.gz	Tumor
328T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/328T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/328T_r2.fq.gz	Tumor
329T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/329T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/329T_r2.fq.gz	Tumor
32T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/32T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/32T_r2.fq.gz	Tumor
330T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/330T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/330T_r2.fq.gz	Tumor
331T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/331T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/331T_r2.fq.gz	Tumor
332T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/332T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/332T_r2.fq.gz	Tumor
333T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/333T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/333T_r2.fq.gz	Tumor
334T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/334T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/334T_r2.fq.gz	Tumor
335T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/335T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/335T_r2.fq.gz	Tumor
336T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/336T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/336T_r2.fq.gz	Tumor
337T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/337T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/337T_r2.fq.gz	Tumor
338T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/338T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/338T_r2.fq.gz	Tumor
339T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/339T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/339T_r2.fq.gz	Tumor
33T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/33T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/33T_r2.fq.gz	Tumor
340T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/340T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/340T_r2.fq.gz	Tumor
341T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/341T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/341T_r2.fq.gz	Tumor
342T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/342T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/342T_r2.fq.gz	Tumor
343T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/343T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/343T_r2.fq.gz	Tumor
344T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/344T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/344T_r2.fq.gz	Tumor
345T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/345T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/345T_r2.fq.gz	Tumor
346T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/346T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/346T_r2.fq.gz	Tumor
